coupon_id,ride_id,coupon_code,campaign_name,discount_type,discount_value,discount_amt,valid_from,valid_to
CPN0000277,RID0001724,LOYAL30,Loyalty reward,flat,30,30.0,2024-03-25,2024-04-21
CPN0000278,RID0001738,FIRST20,First ride discount,percentage,20,22.39,2023-12-22,2024-01-19
CPN0000279,RID0001746,WEEKEND15,Weekend ride offer,percentage,15,4.08,2025-08-19,2025-09-04
CPN0000280,RID0001752,FEST100,Festive season offer,flat,100,74.64,2026-01-11,2026-02-10
CPN0000281,RID0001753,RAINY10,Monsoon special,percentage,10,22.18,2026-02-04,2026-03-03
CPN0000282,RID0001769,WELCOME50,New user welcome offer,flat,50,25.05,2025-09-17,2025-10-16
CPN0000283,RID0001788,RAINY10,Monsoon special,percentage,10,11.78,2026-03-28,2026-04-22
CPN0000284,RID0001790,LOYAL30,Loyalty reward,flat,30,13.68,2025-07-10,2025-07-28
CPN0000285,RID0001814,FEST100,Festive season offer,flat,100,78.06,2026-05-31,2026-07-06
CPN0000286,RID0001843,WELCOME50,New user welcome offer,flat,50,36.48,2025-08-15,2025-09-05
CPN0000287,RID0001847,WEEKEND15,Weekend ride offer,percentage,15,7.13,2024-06-28,2024-07-24
CPN0000288,RID0001857,FIRST20,First ride discount,percentage,20,25.76,2024-07-03,2024-07-31
CPN0000289,RID0001862,FEST100,Festive season offer,flat,100,22.43,2025-04-06,2025-04-16
CPN0000290,RID0001867,LOYAL30,Loyalty reward,flat,30,27.42,2024-04-26,2024-05-29
CPN0000291,RID0001868,WELCOME50,New user welcome offer,flat,50,25.92,2025-08-31,2025-09-18
CPN0000292,RID0001870,WELCOME50,New user welcome offer,flat,50,19.23,2024-03-25,2024-04-29
CPN0000293,RID0001880,FIRST20,First ride discount,percentage,20,13.23,2024-11-21,2024-12-12
CPN0000294,RID0001886,LOYAL30,Loyalty reward,flat,30,16.63,2025-01-02,2025-02-07
CPN0000295,RID0001890,FEST100,Festive season offer,flat,100,18.54,2024-12-18,2025-01-17
CPN0000296,RID0001894,LOYAL30,Loyalty reward,flat,30,30.0,2024-12-23,2025-01-06
CPN0000297,RID0001936,FIRST20,First ride discount,percentage,20,40.96,2025-05-11,2025-06-10
CPN0000298,RID0001937,WEEKEND15,Weekend ride offer,percentage,15,17.51,2024-09-15,2024-10-09
CPN0000299,RID0001938,LOYAL30,Loyalty reward,flat,30,30.0,2024-05-23,2024-06-13
CPN0000300,RID0001951,FEST100,Festive season offer,flat,100,73.44,2026-06-13,2026-06-23
CPN0000301,RID0001954,FIRST20,First ride discount,percentage,20,15.66,2024-09-12,2024-09-30
CPN0000302,RID0001961,LOYAL30,Loyalty reward,flat,30,29.35,2024-03-15,2024-03-30
CPN0000303,RID0001965,FEST100,Festive season offer,flat,100,49.14,2024-03-25,2024-04-16
CPN0000304,RID0001966,RAINY10,Monsoon special,percentage,10,7.32,2024-10-16,2024-11-06
CPN0000305,RID0001974,FEST100,Festive season offer,flat,100,42.27,2026-05-08,2026-06-04
CPN0000306,RID0001975,LOYAL30,Loyalty reward,flat,30,30.0,2025-05-31,2025-07-06
CPN0000307,RID0001979,LOYAL30,Loyalty reward,flat,30,19.71,2024-04-17,2024-05-17
CPN0000308,RID0001985,RAINY10,Monsoon special,percentage,10,11.86,2024-10-19,2024-11-13
CPN0000309,RID0001988,RAINY10,Monsoon special,percentage,10,14.4,2026-01-24,2026-02-10
CPN0000310,RID0001989,LOYAL30,Loyalty reward,flat,30,30.0,2025-09-30,2025-10-16
CPN0000311,RID0001996,WELCOME50,New user welcome offer,flat,50,37.11,2024-01-21,2024-02-20
CPN0000312,RID0001998,WEEKEND15,Weekend ride offer,percentage,15,8.39,2025-07-05,2025-07-31
CPN0000313,RID0002004,FIRST20,First ride discount,percentage,20,26.47,2025-08-01,2025-08-14
CPN0000314,RID0002005,FEST100,Festive season offer,flat,100,62.6,2026-04-05,2026-05-05
CPN0000315,RID0002007,RAINY10,Monsoon special,percentage,10,6.98,2025-10-08,2025-11-07
CPN0000316,RID0002012,RAINY10,Monsoon special,percentage,10,4.85,2026-05-25,2026-06-15
CPN0000317,RID0002026,WELCOME50,New user welcome offer,flat,50,46.3,2024-08-03,2024-08-25
CPN0000318,RID0002030,RAINY10,Monsoon special,percentage,10,5.91,2025-08-24,2025-09-21
CPN0000319,RID0002033,FIRST20,First ride discount,percentage,20,15.46,2024-10-12,2024-11-13
CPN0000320,RID0002036,FEST100,Festive season offer,flat,100,70.2,2025-01-05,2025-01-22
CPN0000321,RID0002037,WEEKEND15,Weekend ride offer,percentage,15,9.66,2024-09-08,2024-10-08
CPN0000322,RID0002061,LOYAL30,Loyalty reward,flat,30,30.0,2025-11-24,2025-12-26
CPN0000323,RID0002062,FEST100,Festive season offer,flat,100,18.51,2024-05-13,2024-06-09
CPN0000324,RID0002066,LOYAL30,Loyalty reward,flat,30,24.41,2024-02-11,2024-03-06
CPN0000325,RID0002081,LOYAL30,Loyalty reward,flat,30,19.98,2026-02-25,2026-03-12
CPN0000326,RID0002082,WELCOME50,New user welcome offer,flat,50,50.0,2025-09-30,2025-10-24
CPN0000327,RID0002091,WELCOME50,New user welcome offer,flat,50,41.46,2025-06-19,2025-07-22
CPN0000328,RID0002092,FIRST20,First ride discount,percentage,20,28.93,2025-11-18,2025-12-03
CPN0000329,RID0002097,LOYAL30,Loyalty reward,flat,30,30.0,2026-05-29,2026-06-21
CPN0000330,RID0002104,FIRST20,First ride discount,percentage,20,44.06,2026-01-01,2026-01-26
CPN0000331,RID0002108,RAINY10,Monsoon special,percentage,10,4.76,2024-03-08,2024-04-04
CPN0000332,RID0002118,RAINY10,Monsoon special,percentage,10,2.0,2025-01-04,2025-01-29
CPN0000333,RID0002121,RAINY10,Monsoon special,percentage,10,8.8,2024-01-28,2024-03-02
CPN0000334,RID0002123,FEST100,Festive season offer,flat,100,88.38,2024-03-17,2024-04-17
CPN0000335,RID0002124,LOYAL30,Loyalty reward,flat,30,30.0,2024-07-03,2024-08-01
CPN0000336,RID0002155,WELCOME50,New user welcome offer,flat,50,50.0,2024-10-01,2024-10-17
CPN0000337,RID0002156,WEEKEND15,Weekend ride offer,percentage,15,11.07,2025-07-29,2025-08-20
CPN0000338,RID0002174,FIRST20,First ride discount,percentage,20,43.44,2025-01-03,2025-01-29
CPN0000339,RID0002197,FEST100,Festive season offer,flat,100,49.5,2024-06-14,2024-07-07
CPN0000340,RID0002203,RAINY10,Monsoon special,percentage,10,12.08,2024-07-28,2024-08-23
CPN0000341,RID0002215,FEST100,Festive season offer,flat,100,55.26,2026-04-25,2026-05-26
CPN0000342,RID0002222,RAINY10,Monsoon special,percentage,10,2.75,2025-01-31,2025-02-25
CPN0000343,RID0002228,RAINY10,Monsoon special,percentage,10,4.59,2025-12-06,2026-01-08
CPN0000344,RID0002253,FIRST20,First ride discount,percentage,20,29.33,2025-07-05,2025-08-03
CPN0000345,RID0002268,WELCOME50,New user welcome offer,flat,50,50.0,2025-12-14,2025-12-31
CPN0000346,RID0002277,WEEKEND15,Weekend ride offer,percentage,15,22.85,2024-11-07,2024-12-06
CPN0000347,RID0002288,FIRST20,First ride discount,percentage,20,23.75,2024-02-07,2024-02-28
CPN0000348,RID0002292,FIRST20,First ride discount,percentage,20,12.66,2026-01-24,2026-02-12
CPN0000349,RID0002299,WEEKEND15,Weekend ride offer,percentage,15,3.68,2026-01-17,2026-02-07
CPN0000350,RID0002302,FIRST20,First ride discount,percentage,20,43.01,2026-03-09,2026-03-24
CPN0000351,RID0002303,RAINY10,Monsoon special,percentage,10,4.01,2024-04-03,2024-05-03
CPN0000352,RID0002312,FIRST20,First ride discount,percentage,20,8.95,2024-12-20,2025-01-20
CPN0000353,RID0002320,FIRST20,First ride discount,percentage,20,16.85,2024-03-01,2024-03-23
CPN0000354,RID0002328,FEST100,Festive season offer,flat,100,39.48,2024-01-05,2024-01-29
CPN0000355,RID0002332,WELCOME50,New user welcome offer,flat,50,50.0,2025-06-09,2025-07-01
CPN0000356,RID0002334,LOYAL30,Loyalty reward,flat,30,30.0,2024-03-26,2024-04-14
CPN0000357,RID0002338,WELCOME50,New user welcome offer,flat,50,38.16,2024-06-13,2024-07-19
CPN0000358,RID0002353,RAINY10,Monsoon special,percentage,10,6.67,2026-03-01,2026-03-30
CPN0000359,RID0002370,RAINY10,Monsoon special,percentage,10,16.21,2025-06-26,2025-07-26
CPN0000360,RID0002384,FIRST20,First ride discount,percentage,20,22.88,2025-07-20,2025-08-15
CPN0000361,RID0002386,LOYAL30,Loyalty reward,flat,30,30.0,2026-01-02,2026-02-10
CPN0000362,RID0002389,LOYAL30,Loyalty reward,flat,30,30.0,2025-05-17,2025-06-23
CPN0000363,RID0002390,FEST100,Festive season offer,flat,100,39.0,2026-06-04,2026-06-26
CPN0000364,RID0002391,WELCOME50,New user welcome offer,flat,50,32.76,2025-03-19,2025-04-09
CPN0000365,RID0002395,LOYAL30,Loyalty reward,flat,30,30.0,2025-10-22,2025-11-19
CPN0000366,RID0002398,FEST100,Festive season offer,flat,100,25.47,2025-09-02,2025-09-21
CPN0000367,RID0002405,WELCOME50,New user welcome offer,flat,50,33.35,2024-06-09,2024-07-07
CPN0000368,RID0002420,RAINY10,Monsoon special,percentage,10,9.03,2026-05-21,2026-06-10
CPN0000369,RID0002428,RAINY10,Monsoon special,percentage,10,12.1,2025-11-13,2025-12-04
CPN0000370,RID0002431,LOYAL30,Loyalty reward,flat,30,25.86,2023-12-25,2024-02-02
CPN0000371,RID0002433,WEEKEND15,Weekend ride offer,percentage,15,78.51,2025-03-29,2025-04-14
CPN0000372,RID0002440,WEEKEND15,Weekend ride offer,percentage,15,20.0,2024-12-02,2024-12-27
CPN0000373,RID0002460,WEEKEND15,Weekend ride offer,percentage,15,3.73,2024-09-01,2024-10-06
CPN0000374,RID0002466,FEST100,Festive season offer,flat,100,100.0,2025-02-16,2025-03-20
CPN0000375,RID0002475,LOYAL30,Loyalty reward,flat,30,30.0,2023-12-29,2024-01-20
CPN0000376,RID0002479,WEEKEND15,Weekend ride offer,percentage,15,33.93,2025-05-05,2025-05-26
CPN0000377,RID0002480,FEST100,Festive season offer,flat,100,68.14,2024-07-24,2024-08-27
CPN0000378,RID0002487,LOYAL30,Loyalty reward,flat,30,30.0,2025-06-11,2025-06-27
CPN0000379,RID0002492,FIRST20,First ride discount,percentage,20,9.35,2025-09-10,2025-10-13
CPN0000380,RID0002504,FEST100,Festive season offer,flat,100,31.02,2024-10-20,2024-11-19
CPN0000381,RID0002505,WEEKEND15,Weekend ride offer,percentage,15,25.39,2025-01-04,2025-01-31
CPN0000382,RID0002508,FEST100,Festive season offer,flat,100,100.0,2025-01-09,2025-01-26
CPN0000383,RID0002513,RAINY10,Monsoon special,percentage,10,4.36,2025-08-03,2025-08-25
CPN0000384,RID0002516,WEEKEND15,Weekend ride offer,percentage,15,23.46,2025-03-22,2025-04-15
CPN0000385,RID0002521,WELCOME50,New user welcome offer,flat,50,50.0,2024-05-04,2024-05-29
CPN0000386,RID0002528,FIRST20,First ride discount,percentage,20,22.68,2026-05-26,2026-06-25
CPN0000387,RID0002533,WELCOME50,New user welcome offer,flat,50,42.9,2026-05-31,2026-06-24
CPN0000388,RID0002543,FIRST20,First ride discount,percentage,20,11.06,2025-04-16,2025-05-05
CPN0000389,RID0002547,WELCOME50,New user welcome offer,flat,50,39.63,2024-08-29,2024-09-30
CPN0000390,RID0002553,LOYAL30,Loyalty reward,flat,30,30.0,2024-05-08,2024-05-26
CPN0000391,RID0002559,FIRST20,First ride discount,percentage,20,49.54,2025-09-05,2025-09-26
CPN0000392,RID0002565,FEST100,Festive season offer,flat,100,22.08,2025-05-12,2025-06-06
CPN0000393,RID0002566,FIRST20,First ride discount,percentage,20,19.21,2024-07-29,2024-08-31
CPN0000394,RID0002583,WELCOME50,New user welcome offer,flat,50,50.0,2026-06-25,2026-07-14
CPN0000395,RID0002590,WEEKEND15,Weekend ride offer,percentage,15,5.24,2024-11-23,2024-12-03
CPN0000396,RID0002599,LOYAL30,Loyalty reward,flat,30,30.0,2024-01-23,2024-02-12
CPN0000397,RID0002647,RAINY10,Monsoon special,percentage,10,14.98,2026-03-28,2026-04-27
CPN0000398,RID0002670,WEEKEND15,Weekend ride offer,percentage,15,2.97,2024-11-26,2024-12-22
CPN0000399,RID0002678,WELCOME50,New user welcome offer,flat,50,34.85,2026-06-11,2026-06-30
CPN0000400,RID0002682,FIRST20,First ride discount,percentage,20,13.5,2024-03-30,2024-04-11
CPN0000401,RID0002685,FIRST20,First ride discount,percentage,20,28.83,2026-06-24,2026-07-29
CPN0000402,RID0002686,WEEKEND15,Weekend ride offer,percentage,15,22.63,2024-06-29,2024-07-15
CPN0000403,RID0002690,RAINY10,Monsoon special,percentage,10,5.98,2026-03-30,2026-04-25
CPN0000404,RID0002706,WELCOME50,New user welcome offer,flat,50,25.92,2025-04-07,2025-05-07
CPN0000405,RID0002707,LOYAL30,Loyalty reward,flat,30,30.0,2024-09-19,2024-10-23
CPN0000406,RID0002709,FIRST20,First ride discount,percentage,20,12.46,2026-06-02,2026-06-17
CPN0000407,RID0002713,LOYAL30,Loyalty reward,flat,30,30.0,2026-01-18,2026-02-13
CPN0000408,RID0002714,RAINY10,Monsoon special,percentage,10,6.03,2026-01-13,2026-02-06
CPN0000409,RID0002719,WEEKEND15,Weekend ride offer,percentage,15,73.79,2026-05-11,2026-06-14
CPN0000410,RID0002727,RAINY10,Monsoon special,percentage,10,8.86,2024-02-03,2024-02-28
CPN0000411,RID0002732,LOYAL30,Loyalty reward,flat,30,30.0,2025-02-13,2025-03-12
CPN0000412,RID0002739,FIRST20,First ride discount,percentage,20,16.44,2024-09-03,2024-10-07
CPN0000413,RID0002747,WEEKEND15,Weekend ride offer,percentage,15,30.48,2025-12-10,2026-01-03
CPN0000414,RID0002752,FIRST20,First ride discount,percentage,20,18.18,2024-03-13,2024-04-15
CPN0000415,RID0002757,WEEKEND15,Weekend ride offer,percentage,15,19.28,2025-03-16,2025-04-16
CPN0000416,RID0002759,RAINY10,Monsoon special,percentage,10,10.41,2026-07-03,2026-07-23
CPN0000417,RID0002764,FIRST20,First ride discount,percentage,20,18.24,2024-01-15,2024-02-13
CPN0000418,RID0002769,WEEKEND15,Weekend ride offer,percentage,15,10.17,2025-11-09,2025-12-15
CPN0000419,RID0002770,WELCOME50,New user welcome offer,flat,50,25.2,2025-10-07,2025-10-29
CPN0000420,RID0002780,LOYAL30,Loyalty reward,flat,30,19.68,2024-08-23,2024-09-14
CPN0000421,RID0002781,WEEKEND15,Weekend ride offer,percentage,15,8.09,2025-04-13,2025-05-08
CPN0000422,RID0002787,FIRST20,First ride discount,percentage,20,34.63,2026-02-16,2026-03-20
CPN0000423,RID0002788,FEST100,Festive season offer,flat,100,55.38,2024-11-28,2025-01-02
CPN0000424,RID0002792,LOYAL30,Loyalty reward,flat,30,20.28,2025-01-19,2025-02-15
CPN0000425,RID0002794,WEEKEND15,Weekend ride offer,percentage,15,5.41,2024-08-04,2024-08-20
CPN0000426,RID0002796,RAINY10,Monsoon special,percentage,10,5.04,2026-04-15,2026-05-16
CPN0000427,RID0002799,RAINY10,Monsoon special,percentage,10,9.54,2024-09-16,2024-09-27
CPN0000428,RID0002810,LOYAL30,Loyalty reward,flat,30,30.0,2026-05-16,2026-06-01
CPN0000429,RID0002826,WEEKEND15,Weekend ride offer,percentage,15,26.23,2026-05-18,2026-05-28
CPN0000430,RID0002827,WEEKEND15,Weekend ride offer,percentage,15,8.86,2026-01-15,2026-02-01
CPN0000431,RID0002857,FEST100,Festive season offer,flat,100,68.25,2026-01-04,2026-02-08
CPN0000432,RID0002863,WEEKEND15,Weekend ride offer,percentage,15,14.7,2026-02-09,2026-03-11
CPN0000433,RID0002877,LOYAL30,Loyalty reward,flat,30,23.55,2024-01-07,2024-01-30
CPN0000434,RID0002884,LOYAL30,Loyalty reward,flat,30,26.55,2025-09-07,2025-10-01
CPN0000435,RID0002902,FIRST20,First ride discount,percentage,20,14.93,2025-05-07,2025-06-02
CPN0000436,RID0002903,RAINY10,Monsoon special,percentage,10,19.76,2024-09-28,2024-11-05
CPN0000437,RID0002920,WEEKEND15,Weekend ride offer,percentage,15,4.68,2024-02-08,2024-03-01
CPN0000438,RID0002923,RAINY10,Monsoon special,percentage,10,6.97,2025-02-21,2025-03-26
CPN0000439,RID0002934,WELCOME50,New user welcome offer,flat,50,50.0,2025-07-17,2025-08-11
CPN0000440,RID0002940,WELCOME50,New user welcome offer,flat,50,50.0,2026-05-15,2026-06-12
CPN0000441,RID0002954,WELCOME50,New user welcome offer,flat,50,37.91,2024-03-16,2024-04-08
CPN0000442,RID0002958,FIRST20,First ride discount,percentage,20,15.05,2024-08-27,2024-09-30
CPN0000443,RID0002959,WELCOME50,New user welcome offer,flat,50,50.0,2024-03-07,2024-03-21
CPN0000444,RID0002968,FIRST20,First ride discount,percentage,20,5.77,2025-03-01,2025-03-25
CPN0000445,RID0002978,FEST100,Festive season offer,flat,100,24.41,2025-11-13,2025-12-17
CPN0000446,RID0002981,LOYAL30,Loyalty reward,flat,30,30.0,2023-12-28,2024-01-24
CPN0000447,RID0002986,FEST100,Festive season offer,flat,100,43.02,2026-05-19,2026-06-06
CPN0000448,RID0002999,FIRST20,First ride discount,percentage,20,15.98,2025-06-18,2025-07-04
CPN0000449,RID0003004,LOYAL30,Loyalty reward,flat,30,30.0,2024-11-10,2024-12-11
CPN0000450,RID0003010,WEEKEND15,Weekend ride offer,percentage,15,19.75,2026-04-21,2026-05-17
CPN0000451,RID0003018,RAINY10,Monsoon special,percentage,10,30.68,2024-05-23,2024-06-04
CPN0000452,RID0003021,RAINY10,Monsoon special,percentage,10,7.46,2026-07-03,2026-07-16
CPN0000453,RID0003030,FEST100,Festive season offer,flat,100,13.93,2025-09-17,2025-10-18
CPN0000454,RID0003037,WELCOME50,New user welcome offer,flat,50,50.0,2025-09-06,2025-09-22
CPN0000455,RID0003055,FIRST20,First ride discount,percentage,20,10.46,2026-06-04,2026-06-26
CPN0000456,RID0003070,FIRST20,First ride discount,percentage,20,9.6,2025-04-14,2025-04-28
CPN0000457,RID0003073,RAINY10,Monsoon special,percentage,10,20.06,2025-11-20,2025-12-06
CPN0000458,RID0003075,WEEKEND15,Weekend ride offer,percentage,15,5.31,2024-01-21,2024-02-19
CPN0000459,RID0003094,WELCOME50,New user welcome offer,flat,50,21.24,2025-09-10,2025-10-17
CPN0000460,RID0003102,FIRST20,First ride discount,percentage,20,13.93,2025-12-06,2026-01-06
CPN0000461,RID0003103,RAINY10,Monsoon special,percentage,10,5.99,2024-09-20,2024-10-13
CPN0000462,RID0003114,FEST100,Festive season offer,flat,100,58.95,2025-06-06,2025-07-07
CPN0000463,RID0003120,LOYAL30,Loyalty reward,flat,30,30.0,2026-05-09,2026-05-28
CPN0000464,RID0003121,WEEKEND15,Weekend ride offer,percentage,15,24.87,2024-08-27,2024-09-25
CPN0000465,RID0003128,RAINY10,Monsoon special,percentage,10,6.06,2025-07-12,2025-08-01
CPN0000466,RID0003145,WEEKEND15,Weekend ride offer,percentage,15,16.73,2024-07-15,2024-08-07
CPN0000467,RID0003148,RAINY10,Monsoon special,percentage,10,3.44,2024-03-19,2024-04-23
CPN0000468,RID0003161,RAINY10,Monsoon special,percentage,10,9.64,2024-04-25,2024-05-20
CPN0000469,RID0003164,WEEKEND15,Weekend ride offer,percentage,15,19.8,2024-09-12,2024-10-07
CPN0000470,RID0003169,LOYAL30,Loyalty reward,flat,30,30.0,2025-02-07,2025-03-01
CPN0000471,RID0003179,RAINY10,Monsoon special,percentage,10,2.63,2024-08-10,2024-09-07
CPN0000472,RID0003181,FEST100,Festive season offer,flat,100,37.77,2026-02-16,2026-03-12
CPN0000473,RID0003186,FEST100,Festive season offer,flat,100,50.5,2025-02-19,2025-03-12
CPN0000474,RID0003189,LOYAL30,Loyalty reward,flat,30,30.0,2025-01-12,2025-02-02
CPN0000475,RID0003192,FEST100,Festive season offer,flat,100,87.36,2025-03-27,2025-04-20
CPN0000476,RID0003195,RAINY10,Monsoon special,percentage,10,9.6,2024-11-27,2024-12-09
CPN0000477,RID0003198,FEST100,Festive season offer,flat,100,51.67,2026-06-26,2026-08-03
CPN0000478,RID0003207,FIRST20,First ride discount,percentage,20,18.02,2024-04-11,2024-04-28
CPN0000479,RID0003220,LOYAL30,Loyalty reward,flat,30,30.0,2026-02-13,2026-03-20
CPN0000480,RID0003222,FEST100,Festive season offer,flat,100,31.69,2026-06-20,2026-07-06
CPN0000481,RID0003235,WEEKEND15,Weekend ride offer,percentage,15,14.58,2025-08-26,2025-09-15
CPN0000482,RID0003239,FEST100,Festive season offer,flat,100,21.0,2024-09-05,2024-10-07
CPN0000483,RID0003240,FIRST20,First ride discount,percentage,20,33.26,2024-05-01,2024-05-28
CPN0000484,RID0003257,WELCOME50,New user welcome offer,flat,50,50.0,2025-07-13,2025-08-10
CPN0000485,RID0003258,WELCOME50,New user welcome offer,flat,50,50.0,2026-06-13,2026-07-12
CPN0000486,RID0003259,FEST100,Festive season offer,flat,100,12.84,2025-06-23,2025-07-28
CPN0000487,RID0003263,WEEKEND15,Weekend ride offer,percentage,15,8.15,2024-01-05,2024-01-26
CPN0000488,RID0003283,RAINY10,Monsoon special,percentage,10,12.31,2025-03-29,2025-04-28
CPN0000489,RID0003284,WELCOME50,New user welcome offer,flat,50,50.0,2025-11-20,2025-12-13
CPN0000490,RID0003297,RAINY10,Monsoon special,percentage,10,10.13,2024-01-23,2024-02-24
CPN0000491,RID0003300,LOYAL30,Loyalty reward,flat,30,30.0,2025-09-24,2025-10-23
CPN0000492,RID0003311,FEST100,Festive season offer,flat,100,47.59,2025-12-05,2026-01-11
CPN0000493,RID0003313,FIRST20,First ride discount,percentage,20,19.34,2026-02-05,2026-03-04
CPN0000494,RID0003319,FEST100,Festive season offer,flat,100,46.8,2025-01-25,2025-02-18
CPN0000495,RID0003322,FEST100,Festive season offer,flat,100,82.5,2024-06-22,2024-07-15
CPN0000496,RID0003323,FIRST20,First ride discount,percentage,20,8.16,2025-04-08,2025-04-25
CPN0000497,RID0003324,FEST100,Festive season offer,flat,100,19.8,2024-02-18,2024-03-13
CPN0000498,RID0003333,FEST100,Festive season offer,flat,100,59.58,2025-10-06,2025-11-02
CPN0000499,RID0003335,FIRST20,First ride discount,percentage,20,12.53,2024-03-05,2024-03-30
CPN0000500,RID0003339,FEST100,Festive season offer,flat,100,35.73,2025-05-21,2025-06-16
CPN0000501,RID0003340,FEST100,Festive season offer,flat,100,61.2,2024-11-15,2024-12-08
CPN0000502,RID0003341,RAINY10,Monsoon special,percentage,10,11.11,2025-02-06,2025-02-26
CPN0000503,RID0003351,FIRST20,First ride discount,percentage,20,12.69,2025-02-19,2025-03-21
CPN0000504,RID0003356,WELCOME50,New user welcome offer,flat,50,50.0,2026-06-18,2026-07-18
CPN0000505,RID0003359,FEST100,Festive season offer,flat,100,29.7,2024-06-20,2024-07-21
CPN0000506,RID0003364,FIRST20,First ride discount,percentage,20,21.06,2025-07-18,2025-08-14
CPN0000507,RID0003366,LOYAL30,Loyalty reward,flat,30,30.0,2025-01-03,2025-01-16
CPN0000508,RID0003368,FIRST20,First ride discount,percentage,20,28.01,2024-07-06,2024-07-26
CPN0000509,RID0003370,WEEKEND15,Weekend ride offer,percentage,15,9.24,2025-07-08,2025-07-30
